,Unnamed: 0,Suburb,Address,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname
4139,4139,Coburg,14 Alice St,h,990000.0,7.8,3.0,1.0,3.0,414.0,153.1,1930.0,-37.7432,144.9573,Northern Metropolitan
4140,4140,Coburg,1 Balloan St,h,1455000.0,7.8,6.0,3.0,4.0,768.0,285.0,1997.0,-37.7397,144.9603,Northern Metropolitan
4141,4141,Coburg,3 Beckwith St,h,1250000.0,7.8,3.0,2.0,2.0,500.0,148.0,1900.0,-37.7382,144.9653,Northern Metropolitan
4142,4142,Coburg,24 Florence St,h,1790000.0,7.8,5.0,3.0,2.0,635.0,108.0,1920.0,-37.7516,144.9593,Northern Metropolitan
4143,4143,Coburg,4/34 Gladstone St,u,650000.0,7.8,2.0,1.0,1.0,136.0,81.0,1975.0,-37.7449,144.9754,Northern Metropolitan
4144,4144,Coburg,69 Victoria St,t,720000.0,7.8,3.0,2.0,2.0,531.0,112.0,2016.0,-37.7424,144.9571,Northern Metropolitan
4145,4145,Coburg,69 Victoria St,t,720000.0,7.8,3.0,2.0,2.0,531.0,112.0,2016.0,-37.7424,144.9571,Northern Metropolitan
4146,4146,Collingwood,4/67 Easey St,u,535000.0,1.6,2.0,1.0,1.0,0.0,63.0,1970.0,-37.7981,144.9883,Northern Metropolitan
4147,4147,Collingwood,1/78 Oxford St,t,945000.0,1.6,2.0,1.0,1.0,15900.0,98.0,1880.0,-37.8035,144.985,Northern Metropolitan
4148,4148,Collingwood,71 Palmer St,h,888000.0,1.6,2.0,1.0,0.0,112.0,100.0,1900.0,-37.8001,144.9901,Northern Metropolitan
4149,4149,Collingwood,2/18 Islington St,u,1000000.0,1.6,3.0,2.0,2.0,0.0,148.0,2005.0,-37.8083,144.9908,Northern Metropolitan
4150,4150,Cremorne,27 Balmain St,h,1350000.0,2.5,3.0,1.0,1.0,117.0,147.0,1900.0,-37.8298,144.9923,Northern Metropolitan
4151,4151,Doncaster,4 Ella Ct,h,1300000.0,13.9,4.0,2.0,2.0,872.0,185.0,1970.0,-37.7906,145.1138,Eastern Metropolitan
4152,4152,Doncaster,8 Harcourt St,h,1400000.0,13.9,4.0,2.0,2.0,664.0,150.0,1980.0,-37.7895,145.1116,Eastern Metropolitan
4153,4153,Doncaster,40 Wetherby Rd,h,1100000.0,13.9,4.0,3.0,2.0,661.0,170.0,1965.0,-37.7905,145.1433,Eastern Metropolitan
4154,4154,Doncaster,9 Arthur St,h,1355000.0,13.9,3.0,1.0,1.0,814.0,120.0,1965.0,-37.7909,145.1309,Eastern Metropolitan
4155,4155,Essendon,3 Crisp St,h,1652000.0,8.0,5.0,2.0,1.0,697.0,196.0,1920.0,-37.7459,144.9159,Western Metropolitan
4156,4156,Essendon,42 Fitzgerald Rd,h,1131000.0,8.0,3.0,1.0,1.0,387.0,135.0,1900.0,-37.755,144.9272,Western Metropolitan
4157,4157,Essendon,1/8 Glass St,u,310000.0,8.0,1.0,1.0,1.0,845.0,45.0,1977.0,-37.7469,144.9206,Western Metropolitan
4158,4158,Essendon,3/48 Deakin St,u,700000.0,8.0,3.0,1.0,1.0,227.0,120.0,2005.0,-37.7496,144.892,Western Metropolitan
4159,4159,Essendon,1/41 Nimmo St,u,610000.0,8.0,2.0,1.0,1.0,0.0,75.0,2012.0,-37.7504,144.8957,Western Metropolitan
4160,4160,Essendon,2/2 Roberts St,h,960000.0,8.0,3.0,2.0,1.0,411.0,159.0,1990.0,-37.7544,144.8986,Western Metropolitan
4161,4161,Essendon,4/11 Stanley St,u,426500.0,8.0,1.0,1.0,1.0,62.0,53.0,1960.0,-37.7578,144.9134,Western Metropolitan
4162,4162,Fairfield,11/272 Heidelberg Rd,u,676000.0,5.8,2.0,1.0,1.0,0.0,87.0,2002.0,-37.7847,145.0109,Northern Metropolitan
4163,4163,Fairfield,3 Gillies St,h,1500000.0,5.8,3.0,1.0,2.0,574.0,150.0,1925.0,-37.783,145.0165,Northern Metropolitan
4164,4164,Fawkner,3 Brian St,h,660000.0,12.4,3.0,1.0,2.0,585.0,88.0,1960.0,-37.695,144.9676,Northern Metropolitan
4165,4165,Fawkner,29 Jennifer St,h,741000.0,12.4,3.0,1.0,3.0,578.0,128.0,1960.0,-37.6966,144.9695,Northern Metropolitan
4166,4166,Fawkner,42a Murray St,u,532000.0,12.4,3.0,2.0,1.0,207.0,205.0,2007.0,-37.7049,144.9631,Northern Metropolitan
4167,4167,Fawkner,42 Hedley St,h,1000000.0,12.4,3.0,1.0,2.0,1069.0,120.0,1960.0,-37.6931,144.9596,Northern Metropolitan
4168,4168,Fawkner,2/99 Major Rd,u,328000.0,12.4,2.0,1.0,1.0,0.0,67.0,1970.0,-37.7071,144.9644,Northern Metropolitan
4169,4169,Fawkner,41 McBryde St,t,543500.0,12.4,3.0,3.0,3.0,247.0,103.0,2011.0,-37.7133,144.975,Northern Metropolitan
4170,4170,Fitzroy North,7/110 Miller St,u,330000.0,3.5,1.0,1.0,1.0,0.0,32.0,1970.0,-37.777,144.9836,Northern Metropolitan
4171,4171,Fitzroy North,167 Alexandra Pde,h,846000.0,3.5,2.0,1.0,0.0,160.0,119.0,1880.0,-37.7933,144.9824,Northern Metropolitan
4172,4172,Fitzroy North,236 Barkly St,h,1055000.0,3.5,2.0,1.0,0.0,192.0,85.2,1910.0,-37.7793,144.9879,Northern Metropolitan
4173,4173,Flemington,10 Dartford St,h,1250000.0,4.4,3.0,2.0,2.0,226.0,140.0,2002.0,-37.7824,144.9243,Northern Metropolitan
4174,4174,Flemington,84 Canterbury St,h,953000.0,4.4,2.0,1.0,0.0,274.0,103.0,1930.0,-37.7813,144.9238,Northern Metropolitan
4175,4175,Flemington,11/300 Racecourse Rd,u,603000.0,4.4,2.0,1.0,1.0,0.0,96.0,1890.0,-37.788,144.9306,Northern Metropolitan
4176,4176,Flemington,143 Victoria St,h,940000.0,4.4,3.0,1.0,1.0,320.0,110.0,1940.0,-37.7844,144.9359,Northern Metropolitan
4177,4177,Flemington,20 Bryant St,h,1550000.0,4.4,5.0,1.0,1.0,432.0,200.0,1915.0,-37.7859,144.9323,Northern Metropolitan
4178,4178,Flemington,8/64 Dover St,u,500000.0,4.4,2.0,1.0,1.0,0.0,72.9,1970.0,-37.7829,144.9247,Northern Metropolitan
4179,4179,Flemington,16/60 Farnham St,u,450000.0,4.4,2.0,1.0,1.0,0.0,62.0,1970.0,-37.7826,144.9311,Northern Metropolitan
4180,4180,Flemington,1/44 Ascot Vale Rd,u,390000.0,4.4,2.0,1.0,1.0,472.0,55.0,1960.0,-37.7851,144.922,Northern Metropolitan
4181,4181,Flemington,8A John St,h,1085000.0,4.4,3.0,1.0,1.0,180.0,132.0,1991.0,-37.7839,144.9273,Northern Metropolitan
4182,4182,Flemington,121 Princes St,h,1060000.0,4.4,2.0,1.0,0.0,209.0,75.0,1890.0,-37.7846,144.9347,Northern Metropolitan
4183,4183,Flemington,54 Princes St,h,917000.0,4.4,3.0,1.0,0.0,143.0,136.0,1890.0,-37.7868,144.9336,Northern Metropolitan
4184,4184,Footscray,75 MacPherson St,h,885000.0,6.4,2.0,1.0,0.0,267.0,99.5,1890.0,-37.7961,144.89,Western Metropolitan
4185,4185,Footscray,17/6 Rosamond Rd,t,485000.0,6.4,2.0,2.0,1.0,0.0,70.0,2011.0,-37.7883,144.884,Western Metropolitan
4186,4186,Footscray,2/119 Summerhill Rd,t,760000.0,6.4,3.0,1.0,1.0,219.0,3.0,2011.0,-37.796,144.8819,Western Metropolitan
4187,4187,Footscray,47 Shepherd St,h,871000.0,6.4,3.0,1.0,1.0,267.0,101.0,1900.0,-37.7951,144.8901,Western Metropolitan
4188,4188,Footscray,27 MacPherson St,h,882000.0,6.4,2.0,1.0,0.0,172.0,80.0,1900.0,-37.7936,144.8905,Western Metropolitan
4189,4189,Footscray,39 Moore St,h,895000.0,6.4,3.0,1.0,2.0,272.0,106.0,1920.0,-37.7977,144.904,Western Metropolitan
4190,4190,Glen Huntly,8/131 Grange Rd,u,260000.0,10.4,1.0,1.0,1.0,1162.0,44.0,1965.0,-37.8911,145.0451,Southern Metropolitan
4191,4191,Glen Iris,20 Wills St,h,1452000.0,9.2,3.0,2.0,2.0,269.0,184.0,1997.0,-37.854,145.0542,Southern Metropolitan
4192,4192,Glen Iris,10 Morell St,h,1800000.0,9.2,3.0,1.0,3.0,732.0,138.0,1950.0,-37.8562,145.0864,Southern Metropolitan
4193,4193,Glen Iris,2/15 Scott Gr,t,1253000.0,9.2,3.0,2.0,2.0,0.0,131.0,1995.0,-37.8574,145.0494,Southern Metropolitan
4194,4194,Glen Iris,4 Rowen St,h,1760000.0,9.2,4.0,3.0,3.0,622.0,160.0,1940.0,-37.858,145.0859,Southern Metropolitan
4195,4195,Glen Iris,184 Finch St,h,3310000.0,9.2,3.0,3.0,2.0,662.0,265.0,1988.0,-37.8605,145.0455,Southern Metropolitan
4196,4196,Glen Iris,28 Martin Rd,h,1601000.0,9.2,3.0,1.0,2.0,453.0,102.0,1930.0,-37.8487,145.0592,Southern Metropolitan
4197,4197,Glen Iris,2/8 Lithgow St,u,910000.0,9.2,2.0,1.0,1.0,157.0,97.0,1970.0,-37.8499,145.0814,Southern Metropolitan
4198,4198,Glenroy,1 Meadowbank St,h,780000.0,13.0,3.0,1.0,2.0,742.0,101.0,1970.0,-37.702,144.9538,Northern Metropolitan
4199,4199,Glenroy,6/5 Murrell St,t,420000.0,13.0,2.0,2.0,1.0,1137.0,82.0,2009.0,-37.7045,144.9204,Northern Metropolitan
4200,4200,Glenroy,19 Wheatsheaf Rd,h,895000.0,13.0,3.0,1.0,2.0,697.0,148.0,1955.0,-37.7097,144.9256,Northern Metropolitan
4201,4201,Glenroy,67 Morley St,h,885000.0,13.0,3.0,1.0,2.0,751.0,145.0,1972.0,-37.6962,144.9376,Northern Metropolitan
4202,4202,Glenroy,17 Bindi St,h,597500.0,13.0,3.0,1.0,2.0,663.0,84.0,1950.0,-37.6962,144.9349,Northern Metropolitan
4203,4203,Glenroy,91 Gowrie St,h,822000.0,13.0,3.0,1.0,2.0,738.0,107.4,1960.0,-37.6972,144.941,Northern Metropolitan
4204,4204,Glenroy,1/217 West St,t,645000.0,13.0,5.0,1.0,1.0,227.0,152.0,2013.0,-37.6979,144.941,Northern Metropolitan
4205,4205,Glenroy,1/26 York St,t,595000.0,13.0,3.0,1.0,2.0,258.0,142.6,2001.0,-37.7047,144.9087,Northern Metropolitan
4206,4206,Glenroy,2 Ila St,h,1050000.0,13.0,4.0,3.0,2.0,715.0,271.0,1970.0,-37.709,144.9373,Northern Metropolitan
4207,4207,Glenroy,59 Pecham St,h,705000.0,13.0,3.0,1.0,2.0,694.0,110.0,1960.0,-37.6974,144.9112,Northern Metropolitan
4208,4208,Glenroy,3/15 Harold St,u,590000.0,13.0,3.0,2.0,2.0,0.0,118.0,2009.0,-37.7074,144.9266,Northern Metropolitan
4209,4209,Glenroy,1/14 Newton St,t,680000.0,13.0,3.0,2.0,2.0,243.0,133.0,2014.0,-37.7116,144.9357,Northern Metropolitan
4210,4210,Glenroy,11 Salisbury St,h,935000.0,13.0,3.0,1.0,2.0,666.0,176.0,1960.0,-37.7015,144.9191,Northern Metropolitan
4211,4211,Hadfield,72 Sutherland St,h,740000.0,12.1,3.0,1.0,4.0,605.0,145.0,1960.0,-37.706,144.9467,Northern Metropolitan
4212,4212,Hampton,4/8 Willis St,t,837000.0,13.7,2.0,2.0,1.0,516.0,92.0,2007.0,-37.9365,145.0008,Southern Metropolitan
4213,4213,Hampton,125 Linacre Rd,h,2500000.0,13.7,4.0,3.0,2.0,684.0,317.0,2008.0,-37.9436,145.0169,Southern Metropolitan
4214,4214,Hampton,1/12 Grenville St,u,860000.0,13.7,2.0,1.0,1.0,90.0,90.0,1962.0,-37.9354,144.9994,Southern Metropolitan
4215,4215,Hawthorn,7 Colvin Gr,h,1700000.0,4.6,3.0,1.0,2.0,338.0,132.0,1910.0,-37.8139,145.0243,Southern Metropolitan
4216,4216,Hawthorn,1/54 Liddiard St,u,440000.0,4.6,1.0,1.0,1.0,0.0,51.0,1960.0,-37.8194,145.0397,Southern Metropolitan
4217,4217,Hawthorn,3/3 Glenroy Rd,u,535000.0,4.6,1.0,1.0,1.0,918.0,50.0,2006.0,-37.8294,145.033,Southern Metropolitan
4218,4218,Hawthorn,15/9 Lisson Gr,u,635000.0,4.6,2.0,1.0,1.0,2679.0,78.0,1960.0,-37.8261,145.0269,Southern Metropolitan
4219,4219,Hawthorn,5/81 morang Rd,u,317500.0,4.6,1.0,1.0,0.0,0.0,55.0,1957.0,-37.826,145.0239,Southern Metropolitan
4220,4220,Hawthorn,28/168 Power St,u,360000.0,4.6,1.0,1.0,1.0,6494.0,77.5,1965.0,-37.8254,145.0255,Southern Metropolitan
4221,4221,Hawthorn,31 Smart St,h,1800000.0,4.6,2.0,1.0,0.0,221.0,106.0,1900.0,-37.8163,145.0251,Southern Metropolitan
4222,4222,Hawthorn,12/5 Summerlea Gr,u,275000.0,4.6,1.0,1.0,0.0,479.0,30.0,1970.0,-37.8292,145.0322,Southern Metropolitan
4223,4223,Hawthorn,95 Church St,h,1525000.0,4.6,3.0,1.0,0.0,269.0,134.0,1905.0,-37.8162,145.0206,Southern Metropolitan
4224,4224,Hawthorn,10/352 Auburn Rd,u,560000.0,4.6,2.0,1.0,0.0,0.0,82.3,1960.0,-37.832,145.0431,Southern Metropolitan
4225,4225,Hawthorn East,4/26 Redfern Rd,t,1264000.0,7.5,3.0,2.0,2.0,0.0,187.0,2010.0,-37.8302,145.0527,Southern Metropolitan
4226,4226,Hawthorn East,41 Leura Gr,h,3600000.0,7.5,4.0,3.0,2.0,667.0,310.0,1988.0,-37.8374,145.0511,Southern Metropolitan
4227,4227,Hawthorn East,1/27 Auburn Gr,h,1405000.0,7.5,3.0,2.0,2.0,185.0,185.0,1985.0,-37.8255,145.0481,Southern Metropolitan
4228,4228,Hawthorn East,1/21 Auburn Gr,u,555000.0,7.5,2.0,1.0,2.0,0.0,64.0,1970.0,-37.8254,145.0474,Southern Metropolitan
4229,4229,Heidelberg,29 Martin St,h,1271000.0,10.6,3.0,2.0,2.0,330.0,171.0,2008.0,-37.7524,145.06,Eastern Metropolitan
4230,4230,Heidelberg Heights,14 Shelley St,h,665000.0,10.5,2.0,1.0,1.0,263.0,84.0,1992.0,-37.7428,145.0511,Eastern Metropolitan
4231,4231,Heidelberg Heights,2/76 Porter Rd,t,575000.0,10.5,3.0,1.0,2.0,192.0,91.0,1995.0,-37.7388,145.0581,Eastern Metropolitan
4232,4232,Heidelberg Heights,1 Shelley St,h,706000.0,10.5,4.0,1.0,2.0,374.0,113.0,1940.0,-37.7437,145.0506,Eastern Metropolitan
4233,4233,Heidelberg Heights,79 Outhwaite Rd,h,657000.0,10.5,3.0,1.0,1.0,317.0,95.0,1950.0,-37.7397,145.0513,Eastern Metropolitan
4234,4234,Heidelberg Heights,2/388 Waterdale Rd,u,630000.0,10.5,3.0,2.0,1.0,0.0,123.0,2015.0,-37.7502,145.0465,Eastern Metropolitan
4235,4235,Heidelberg West,316 Liberty Pde,h,650000.0,9.4,2.0,1.0,2.0,465.0,81.0,1960.0,-37.7369,145.0371,Eastern Metropolitan
4236,4236,Heidelberg West,25 Mulberry Pde,h,855000.0,9.4,3.0,1.0,2.0,658.0,99.0,1960.0,-37.7445,145.0386,Eastern Metropolitan
4237,4237,Heidelberg West,6 Normanby Ct,h,613000.0,9.4,2.0,1.0,0.0,391.0,74.0,1960.0,-37.7349,145.0398,Eastern Metropolitan
4238,4238,Heidelberg West,373 Liberty Pde,h,640000.0,9.4,3.0,1.0,2.0,476.0,200.0,1956.0,-37.7339,145.0405,Eastern Metropolitan
4239,4239,Hughesdale,1/547 Neerim Rd,t,1340000.0,13.0,4.0,4.0,2.0,370.0,255.79,2006.0,-37.8919,145.0781,Southern Metropolitan
4240,4240,Ivanhoe,47 Waterdale Rd,h,1410000.0,7.9,4.0,2.0,1.0,449.0,252.0,1945.0,-37.777,145.0414,Eastern Metropolitan
4241,4241,Ivanhoe,55 Livingstone St,h,1650000.0,7.9,4.0,2.0,1.0,589.0,185.0,1910.0,-37.7671,145.037,Eastern Metropolitan
4242,4242,Ivanhoe,3 Sylvan Ct,h,1851000.0,7.9,3.0,2.0,2.0,618.0,215.0,1960.0,-37.7817,145.0391,Eastern Metropolitan
4243,4243,Ivanhoe East,325 The Boulevard,h,2325000.0,9.0,5.0,3.0,2.0,737.0,325.0,2008.0,-37.7794,145.0647,Eastern Metropolitan
4244,4244,Ivanhoe East,475 The Boulevard,h,2400000.0,9.0,3.0,2.0,2.0,1132.0,240.0,1950.0,-37.7715,145.0688,Eastern Metropolitan
4245,4245,Kealba,7 Donnelly Ct,h,646000.0,15.0,4.0,2.0,2.0,658.0,198.0,1980.0,-37.7358,144.8217,Western Metropolitan
4246,4246,Keilor East,63 Park Dr,h,843000.0,12.8,3.0,2.0,4.0,573.0,176.0,1980.0,-37.7473,144.8555,Western Metropolitan
4247,4247,Keilor East,188 Rachelle Rd,h,835000.0,12.8,3.0,2.0,2.0,700.0,126.0,1980.0,-37.7322,144.8722,Western Metropolitan
4248,4248,Keilor East,87A Wyong St,h,635000.0,12.8,3.0,2.0,1.0,162.0,115.0,2015.0,-37.7308,144.8664,Western Metropolitan
4249,4249,Keilor East,12 Cecelia Dr,h,745000.0,12.8,3.0,1.0,1.0,535.0,134.0,1980.0,-37.7475,144.852,Western Metropolitan
4250,4250,Keilor East,3 Pennington St,h,941000.0,12.8,3.0,1.0,1.0,703.0,111.0,1965.0,-37.746,144.8651,Western Metropolitan
4251,4251,Kew,23 Uvadale Gr,h,3800000.0,5.6,5.0,5.0,3.0,609.0,424.0,1970.0,-37.8064,145.0451,Southern Metropolitan
4252,4252,Kew,6/87 Earl St,t,752000.0,5.6,3.0,2.0,2.0,0.0,102.0,1980.0,-37.794,145.033,Southern Metropolitan
4253,4253,Kew,62 Wiltshire Dr,t,690000.0,5.6,3.0,1.0,2.0,111.0,3.0,1872.0,-37.7941,145.0238,Southern Metropolitan
4254,4254,Kew,48 Malin St,h,2600000.0,5.6,4.0,2.0,0.0,320.0,186.36,1920.0,-37.8127,145.0451,Southern Metropolitan
4255,4255,Kew,8 Mawson St,h,4515000.0,5.6,5.0,4.0,2.0,800.0,490.0,2012.0,-37.8147,145.0571,Southern Metropolitan
4256,4256,Kew,2/64 Normanby Rd,u,820000.0,5.6,2.0,1.0,1.0,826.0,95.0,1960.0,-37.805,145.0546,Southern Metropolitan
4257,4257,Kew,3/89 Earl St,t,835000.0,5.6,3.0,2.0,2.0,247.0,147.2,2007.0,-37.7944,145.0327,Southern Metropolitan
4258,4258,Kew East,2/14 Westbrook St,u,590000.0,7.5,2.0,1.0,1.0,838.0,70.0,1970.0,-37.7974,145.0526,Southern Metropolitan
4259,4259,Kew East,136 Kilby Rd,h,1402000.0,7.5,3.0,2.0,2.0,422.0,120.0,1950.0,-37.7927,145.056,Southern Metropolitan
4260,4260,Kingsville,87 Chirnside St,h,1190000.0,7.8,3.0,1.0,1.0,276.0,105.0,1925.0,-37.8082,144.8828,Western Metropolitan
4261,4261,Kingsville,100 Coronation St,h,1205000.0,7.8,4.0,1.0,1.0,318.0,145.0,1960.0,-37.8105,144.8803,Western Metropolitan
4262,4262,Kingsville,363 Geelong Rd,h,860000.0,7.8,3.0,1.0,3.0,555.0,168.0,1940.0,-37.8083,144.8754,Western Metropolitan
4263,4263,Maidstone,18 Pullar St,h,472500.0,9.2,2.0,1.0,0.0,315.0,89.0,1990.0,-37.7835,144.8723,Western Metropolitan
4264,4264,Maidstone,1/1 Clarendon St,t,675000.0,9.2,3.0,2.0,2.0,159.0,128.0,2016.0,-37.785,144.8673,Western Metropolitan
4265,4265,Maidstone,15/15 Eucalyptus Dr,u,405000.0,9.2,2.0,2.0,1.0,2787.0,75.0,2013.0,-37.7794,144.872,Western Metropolitan
4266,4266,Maidstone,12 Winston St,h,930000.0,9.2,3.0,1.0,2.0,660.0,88.0,1955.0,-37.7851,144.8654,Western Metropolitan
4267,4267,Malvern,5/11 Johnstone St,u,365000.0,7.4,1.0,1.0,1.0,0.0,46.0,1960.0,-37.8691,145.0345,Southern Metropolitan
4268,4268,Malvern,18 Chandlers Rd,h,2250000.0,7.4,3.0,2.0,2.0,192.0,191.0,2010.0,-37.8654,145.0297,Southern Metropolitan
4269,4269,Malvern East,32 Chadstone Rd,h,2250000.0,11.2,3.0,1.0,2.0,840.0,170.0,1950.0,-37.883,145.0791,Southern Metropolitan
4270,4270,Malvern East,24 Kerferd St,h,3200000.0,11.2,4.0,2.0,2.0,709.0,214.0,1910.0,-37.8693,145.0423,Southern Metropolitan
4271,4271,Malvern East,16 Tooronga Rd,h,2020000.0,11.2,3.0,2.0,2.0,711.0,196.0,1915.0,-37.8723,145.0387,Southern Metropolitan
4272,4272,Malvern East,1/29 Grant St,u,1211000.0,11.2,2.0,1.0,1.0,259.0,99.0,1970.0,-37.8718,145.0526,Southern Metropolitan
4273,4273,Malvern East,22 Quentin Rd,h,1380000.0,11.2,4.0,2.0,2.0,230.0,178.0,2007.0,-37.8806,145.0831,Southern Metropolitan
4274,4274,Malvern East,2 Rotherwood Dr,h,1715157.0,11.2,4.0,3.0,2.0,380.0,160.0,2008.0,-37.8792,145.0869,Southern Metropolitan
4275,4275,Malvern East,414 Waverley Rd,h,1220000.0,11.2,3.0,1.0,2.0,446.0,134.0,1980.0,-37.8784,145.0654,Southern Metropolitan
4276,4276,Maribyrnong,6 High Ct,h,1620000.0,8.7,5.0,3.0,2.0,601.0,274.0,2001.0,-37.7637,144.8843,Western Metropolitan
4277,4277,Maribyrnong,1A Riverview Ct,h,1190000.0,8.7,4.0,3.0,2.0,224.0,205.0,2015.0,-37.7641,144.8885,Western Metropolitan
4278,4278,Melbourne,601/616 Little Collins St,u,1850000.0,2.8,4.0,2.0,1.0,0.0,213.0,1938.0,-37.8177,144.9544,Northern Metropolitan
4279,4279,Melbourne,2208/380 Little Lonsdale St,u,333000.0,2.8,1.0,1.0,0.0,0.0,41.0,2010.0,-37.8122,144.9582,Northern Metropolitan
4280,4280,Melbourne,402/455 Elizabeth St,u,452000.0,2.8,2.0,1.0,0.0,0.0,60.0,2006.0,-37.8084,144.9602,Northern Metropolitan
4281,4281,Melbourne,203/551 Flinders La,u,275000.0,2.8,1.0,1.0,0.0,0.0,52.0,2000.0,-37.8199,144.9558,Northern Metropolitan
4282,4282,Melbourne,1201/565 Flinders St,u,683000.0,2.8,2.0,2.0,1.0,1136.0,88.0,2009.0,-37.8211,144.9559,Northern Metropolitan
4283,4283,Melbourne,204/300 Swanston St,u,640000.0,2.8,2.0,1.0,1.0,0.0,66.0,2005.0,-37.8106,144.9646,Northern Metropolitan
4284,4284,Mont Albert,1 Howson Ct,h,2100000.0,11.8,4.0,2.0,5.0,719.0,271.0,1950.0,-37.812,145.1082,Eastern Metropolitan
4285,4285,Moonee Ponds,907/341 Ascot Vale Rd,u,439000.0,6.9,2.0,1.0,1.0,0.0,70.0,2005.0,-37.7679,144.9245,Western Metropolitan
4286,4286,Moonee Ponds,75 Bowen St,h,1040000.0,6.9,2.0,1.0,2.0,313.0,95.0,1920.0,-37.7663,144.9098,Western Metropolitan
4287,4287,Moonee Ponds,9 Corio St,h,1670000.0,6.9,3.0,2.0,2.0,803.0,166.0,1915.0,-37.7627,144.9047,Western Metropolitan
4288,4288,Moonee Ponds,99 Eglinton St,h,1940000.0,6.9,4.0,2.0,3.0,675.0,228.0,1920.0,-37.7686,144.912,Western Metropolitan
4289,4289,Moonee Ponds,27/15 Moore St,u,560000.0,6.9,2.0,2.0,1.0,0.0,63.0,2015.0,-37.7675,144.92,Western Metropolitan
4290,4290,Moonee Ponds,109 Waverley St,h,1515000.0,6.9,4.0,2.0,3.0,574.0,203.0,1910.0,-37.7644,144.9061,Western Metropolitan
4291,4291,Moonee Ponds,119 Park St,h,2300000.0,6.9,5.0,2.0,2.0,597.0,322.0,1930.0,-37.7611,144.9095,Western Metropolitan
4292,4292,Moonee Ponds,20 Huntly St,h,970000.0,6.9,2.0,1.0,2.0,272.0,85.0,1900.0,-37.7641,144.9073,Western Metropolitan
4293,4293,Moonee Ponds,6A McPherson St,h,1070000.0,6.9,3.0,1.0,2.0,231.0,130.0,1995.0,-37.7616,144.9284,Western Metropolitan
4294,4294,Moonee Ponds,503/341 Ascot Vale Rd,u,542000.0,6.9,2.0,2.0,1.0,0.0,82.0,2004.0,-37.7679,144.9245,Western Metropolitan
4295,4295,Moonee Ponds,65 Darling St,h,1240000.0,6.9,3.0,2.0,2.0,275.0,106.0,1880.0,-37.767,144.9108,Western Metropolitan
4296,4296,Moonee Ponds,25 George St,h,955000.0,6.9,4.0,2.0,3.0,431.0,246.0,1910.0,-37.7615,144.9094,Western Metropolitan
4297,4297,Murrumbeena,7 Merrimu St,h,1656000.0,12.1,4.0,2.0,2.0,651.0,199.0,1940.0,-37.8879,145.0768,Southern Metropolitan
4298,4298,Murrumbeena,6/51 Murrumbeena Rd,u,582000.0,12.1,2.0,1.0,2.0,1113.0,93.0,2010.0,-37.8892,145.0664,Southern Metropolitan
4299,4299,Murrumbeena,5 Donal St,h,1255000.0,12.1,3.0,1.0,2.0,557.0,108.0,1950.0,-37.9059,145.0733,Southern Metropolitan
4300,4300,Murrumbeena,1/211 Murrumbeena Rd,u,535000.0,12.1,2.0,1.0,1.0,77.0,77.0,1970.0,-37.8999,145.0643,Southern Metropolitan
4301,4301,Murrumbeena,17/41 Murrumbeena Rd,u,586000.0,12.1,2.0,2.0,1.0,0.0,75.0,2013.0,-37.8882,145.0666,Southern Metropolitan
4302,4302,Newport,28 Agg St,h,1230000.0,8.4,4.0,2.0,1.0,402.0,146.0,1925.0,-37.8433,144.8774,Western Metropolitan
4303,4303,Newport,74 Challis St,h,1560000.0,8.4,4.0,2.0,3.0,480.0,235.0,1940.0,-37.8439,144.8733,Western Metropolitan
4304,4304,Newport,195 Blackshaws Rd,h,975000.0,8.4,3.0,2.0,2.0,333.0,192.0,2010.0,-37.8334,144.8673,Western Metropolitan
4305,4305,Newport,7 Clyde St,h,1820000.0,8.4,5.0,2.0,7.0,760.0,229.0,1935.0,-37.8437,144.865,Western Metropolitan
4306,4306,Newport,17 Gordon St,t,900000.0,8.4,3.0,2.0,2.0,575.0,128.0,2017.0,-37.8389,144.8666,Western Metropolitan
4307,4307,Newport,139 Blackshaws Rd,h,956000.0,8.4,4.0,2.0,4.0,540.0,113.0,1970.0,-37.8339,144.8716,Western Metropolitan
4308,4308,Newport,74 Oxford St,h,1650000.0,8.4,4.0,1.0,4.0,837.0,173.0,1930.0,-37.837,144.8772,Western Metropolitan
4309,4309,Newport,74 Alma Tce,h,2337000.0,8.4,4.0,2.0,3.0,580.0,222.0,1890.0,-37.8477,144.8903,Western Metropolitan
4310,4310,Newport,63 Hobson St,h,1075000.0,8.4,3.0,1.0,0.0,452.0,146.0,1950.0,-37.8402,144.8886,Western Metropolitan
4311,4311,Niddrie,21 Ryder St,h,810000.0,11.2,3.0,2.0,1.0,297.0,139.0,1955.0,-37.738,144.8865,Western Metropolitan
4312,4312,Niddrie,2/34 Haldane Rd,u,510000.0,11.2,2.0,1.0,1.0,167.0,69.0,2013.0,-37.7343,144.8824,Western Metropolitan
4313,4313,Niddrie,4/503 Keilor Rd,u,325000.0,11.2,1.0,1.0,1.0,710.0,58.0,2015.0,-37.7355,144.8874,Western Metropolitan
4314,4314,Niddrie,1/79 Coghlan St,t,800000.0,11.2,3.0,2.0,2.0,202.0,151.0,2015.0,-37.7418,144.8833,Western Metropolitan
