,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,flag_suburb,flag_street_Address,flag_type,flag_regionname
1868,6.1,2.0,2.0,1.0,0.0,76.0,2013.0,-37.8562,144.9844,13.0,16.0,1.0,0.0
1869,6.1,2.0,1.0,1.0,1235.0,63.0,1980.0,-37.8645,144.9749,13.0,2110.0,1.0,0.0
1870,6.1,2.0,1.0,0.0,0.0,108.0,1920.0,-37.8681,144.9894,13.0,213.0,1.0,0.0
1871,6.1,3.0,2.0,2.0,0.0,3.0,1850.0,-37.8584,144.9802,13.0,136.0,1.0,0.0
1872,6.1,2.0,2.0,1.0,0.0,105.0,2009.0,-37.8686,144.9812,13.0,0.0,1.0,0.0
1873,6.1,2.0,1.0,1.0,361.0,123.0,1910.0,-37.8646,144.98,13.0,108.0,0.0,0.0
1874,6.1,4.0,2.0,2.0,436.0,211.0,1880.0,-37.8629,144.9887,13.0,3392.0,0.0,0.0
1875,6.1,3.0,2.0,2.0,361.0,171.0,2016.0,-37.8663,144.9882,13.0,634.0,0.0,0.0
1876,6.1,2.0,1.0,1.0,797.0,67.0,1970.0,-37.8642,144.9793,13.0,274.0,1.0,0.0
1877,6.1,2.0,2.0,2.0,0.0,104.0,2000.0,-37.859,144.9767,13.0,43.0,1.0,0.0
1878,6.1,2.0,1.0,0.0,0.0,95.0,1930.0,-37.8718,144.9776,13.0,803.0,1.0,0.0
1879,6.1,2.0,1.0,1.0,1155.0,102.0,1995.0,-37.8568,144.9873,13.0,16.0,1.0,0.0
1880,6.1,2.0,1.0,1.0,0.0,63.0,2008.0,-37.859,144.9767,13.0,43.0,1.0,0.0
1881,6.1,2.0,1.0,2.0,1458.0,141.0,1920.0,-37.8695,144.9763,13.0,371.0,1.0,0.0
1882,6.1,1.0,1.0,1.0,0.0,69.0,1995.0,-37.8573,144.9825,13.0,499.0,1.0,0.0
1883,6.1,1.0,1.0,1.0,1659.0,46.0,1960.0,-37.8699,144.9764,13.0,371.0,1.0,0.0
1884,9.7,3.0,2.0,1.0,654.0,180.0,1950.0,-37.7369,144.9251,78.0,1055.0,0.0,2.0
1885,9.7,3.0,1.0,1.0,694.0,158.0,1950.0,-37.7411,144.9262,78.0,3409.0,0.0,2.0
1886,9.7,3.0,2.0,1.0,606.0,159.0,1950.0,-37.7378,144.9168,78.0,679.0,0.0,2.0
1887,9.7,4.0,2.0,3.0,0.0,297.0,1995.0,-37.7354,144.9128,78.0,1034.0,0.0,2.0
1888,9.7,3.0,1.0,2.0,650.0,143.0,1930.0,-37.7436,144.9308,78.0,332.0,0.0,2.0
1889,9.7,5.0,3.0,2.0,617.0,347.0,1990.0,-37.7386,144.917,78.0,3033.0,0.0,2.0
1890,9.7,4.0,3.0,2.0,0.0,160.0,1970.0,-37.7337,144.9184,78.0,62.0,0.0,2.0
1891,9.7,3.0,3.0,3.0,250.0,207.0,2016.0,-37.7189,144.9036,78.0,314.0,0.0,2.0
1892,9.7,3.0,2.0,3.0,696.0,164.0,1950.0,-37.7261,144.9171,78.0,314.0,0.0,2.0
1893,9.7,3.0,1.0,2.0,692.0,117.0,1960.0,-37.7217,144.9074,78.0,2768.0,0.0,2.0
1894,9.7,4.0,2.0,1.0,607.0,224.0,1990.0,-37.7376,144.9154,78.0,679.0,0.0,2.0
1895,9.7,3.0,2.0,2.0,254.0,127.0,2004.0,-37.7302,144.9167,78.0,1209.0,0.0,2.0
1896,9.7,3.0,2.0,4.0,722.0,196.0,1950.0,-37.7427,144.9226,78.0,332.0,0.0,2.0
1897,9.7,4.0,2.0,2.0,689.0,25.0,1977.0,-37.7345,144.9196,78.0,490.0,0.0,2.0
1898,9.7,5.0,2.0,4.0,502.0,365.0,2012.0,-37.7317,144.9177,78.0,1922.0,0.0,2.0
1899,9.7,3.0,2.0,2.0,211.0,46.0,1980.0,-37.734,144.9145,78.0,994.0,0.0,2.0
1900,9.7,4.0,3.0,2.0,650.0,348.0,2001.0,-37.7363,144.9208,78.0,2330.0,0.0,2.0
1901,9.7,5.0,3.0,2.0,755.0,365.0,2009.0,-37.7417,144.9133,78.0,332.0,0.0,2.0
1902,9.7,3.0,2.0,1.0,378.0,106.0,2000.0,-37.7245,144.9097,78.0,1516.0,0.0,2.0
1903,9.7,4.0,2.0,2.0,908.0,208.0,1960.0,-37.735,144.9203,78.0,1957.0,0.0,2.0
1904,12.6,3.0,2.0,1.0,655.0,165.0,1940.0,-37.7809,144.8424,50.0,354.0,0.0,2.0
1905,12.6,3.0,1.0,1.0,700.0,145.0,1960.0,-37.7933,144.8411,50.0,2875.0,0.0,2.0
1906,12.6,3.0,1.0,0.0,486.0,115.0,1943.0,-37.7886,144.8438,50.0,1.0,0.0,2.0
1907,12.6,4.0,1.0,0.0,726.0,181.0,1940.0,-37.7864,144.8353,50.0,256.0,0.0,2.0
1908,12.6,3.0,1.0,2.0,518.0,122.0,1960.0,-37.7802,144.8374,50.0,2650.0,0.0,2.0
1909,12.6,3.0,1.0,1.0,513.0,116.0,1955.0,-37.7796,144.8372,50.0,3388.0,0.0,2.0
1910,12.6,4.0,2.0,2.0,803.0,309.0,2002.0,-37.7932,144.8434,50.0,74.0,0.0,2.0
1911,12.6,3.0,2.0,1.0,119.0,110.0,2009.0,-37.7939,144.8261,50.0,263.0,0.0,2.0
1912,12.6,3.0,1.0,1.0,301.0,115.0,1950.0,-37.7793,144.8427,50.0,354.0,1.0,2.0
1913,12.6,4.0,1.0,2.0,668.0,127.0,1930.0,-37.7796,144.845,50.0,3221.0,0.0,2.0
1914,12.6,2.0,1.0,1.0,225.0,80.0,2000.0,-37.7795,144.8432,50.0,354.0,0.0,2.0
1915,12.6,3.0,1.0,2.0,558.0,104.0,1925.0,-37.7807,144.8341,50.0,338.0,0.0,2.0
1916,12.6,3.0,1.0,1.0,511.0,113.0,1958.0,-37.7906,144.8387,50.0,163.0,0.0,2.0
1917,12.6,2.0,1.0,0.0,153.0,72.0,1970.0,-37.7912,144.8439,50.0,1116.0,1.0,2.0
1918,12.6,3.0,1.0,0.0,705.0,118.0,1965.0,-37.8005,144.822,50.0,1684.0,0.0,2.0
1919,12.6,3.0,1.0,1.0,0.0,126.0,1950.0,-37.7796,144.8455,50.0,2122.0,0.0,2.0
1920,12.6,2.0,1.0,2.0,204.0,77.0,1925.0,-37.7938,144.8321,50.0,709.0,0.0,2.0
1921,12.6,4.0,1.0,1.0,603.0,106.0,1950.0,-37.7945,144.8267,50.0,1146.0,0.0,2.0
1922,12.6,3.0,1.0,1.0,462.0,104.0,1956.0,-37.7969,144.8276,50.0,3188.0,0.0,2.0
1923,12.6,4.0,2.0,2.0,504.0,174.0,2005.0,-37.7952,144.8325,50.0,1146.0,0.0,2.0
1924,12.6,3.0,1.0,3.0,463.0,107.0,1925.0,-37.7905,144.8359,50.0,3354.0,0.0,2.0
1925,12.6,3.0,1.0,2.0,535.0,105.0,1970.0,-37.7956,144.8292,50.0,466.0,0.0,2.0
1926,12.6,3.0,1.0,4.0,505.0,75.0,1960.0,-37.7817,144.8448,50.0,190.0,0.0,2.0
1927,12.6,3.0,1.0,1.0,459.0,120.0,1955.0,-37.7813,144.8394,50.0,2994.0,0.0,2.0
1928,12.6,3.0,1.0,1.0,616.0,117.0,1930.0,-37.7842,144.843,50.0,3044.0,0.0,2.0
1929,12.6,3.0,2.0,2.0,653.0,650.0,1992.0,-37.7815,144.8423,50.0,354.0,0.0,2.0
1930,12.6,3.0,1.0,2.0,563.0,122.0,1965.0,-37.7956,144.826,50.0,466.0,0.0,2.0
1931,12.6,3.0,1.0,1.0,351.0,125.0,2002.0,-37.7843,144.8392,50.0,3327.0,0.0,2.0
1932,12.6,3.0,1.0,2.0,224.0,159.0,1985.0,-37.7863,144.8401,50.0,204.0,2.0,2.0
1933,12.6,4.0,2.0,3.0,430.0,144.0,1945.0,-37.7939,144.8283,50.0,896.0,0.0,2.0
1934,12.6,2.0,2.0,2.0,204.0,85.0,2008.0,-37.7982,144.82299999999995,50.0,1269.0,2.0,2.0
1935,12.6,4.0,1.0,1.0,631.0,107.0,1960.0,-37.7836,144.8408,50.0,2448.0,0.0,2.0
1936,13.3,3.0,1.0,2.0,546.0,99.0,1978.0,-37.7555,144.8295,93.0,2089.0,0.0,2.0
1937,13.3,2.0,1.0,4.0,343.0,81.0,1960.0,-37.7689,144.8402,93.0,469.0,0.0,2.0
1938,13.3,2.0,1.0,1.0,615.0,106.0,1970.0,-37.7683,144.8316,93.0,469.0,0.0,2.0
1939,13.3,4.0,1.0,2.0,581.0,130.0,1950.0,-37.7712,144.8336,93.0,1806.0,0.0,2.0
1940,13.3,3.0,2.0,2.0,528.0,137.0,1990.0,-37.758,144.8256,93.0,1322.0,0.0,2.0
1941,13.3,5.0,2.0,2.0,661.0,133.0,1960.0,-37.7651,144.8241,93.0,2751.0,0.0,2.0
1942,13.3,3.0,1.0,2.0,751.0,112.0,1960.0,-37.7692,144.8246,93.0,3266.0,0.0,2.0
1943,13.3,3.0,1.0,0.0,598.0,112.0,1950.0,-37.7705,144.8307,93.0,2191.0,0.0,2.0
1944,13.3,4.0,1.0,2.0,615.0,133.0,1955.0,-37.7675,144.8414,93.0,117.0,0.0,2.0
1945,13.3,4.0,2.0,5.0,635.0,201.0,1975.0,-37.7693,144.8351,93.0,1447.0,0.0,2.0
1946,13.3,3.0,1.0,2.0,538.0,111.0,1975.0,-37.7704,144.8384,93.0,2405.0,0.0,2.0
1947,13.3,2.0,1.0,6.0,968.0,141.0,1950.0,-37.7698,144.8362,93.0,1917.0,0.0,2.0
1948,13.3,3.0,1.0,2.0,673.0,673.0,1970.0,-37.7623,144.8272,93.0,1500.0,0.0,2.0
1949,13.3,3.0,1.0,2.0,707.0,101.0,1940.0,-37.7676,144.8339,93.0,1741.0,0.0,2.0
1950,13.3,3.0,3.0,2.0,221.0,155.0,2011.0,-37.7708,144.8401,93.0,3030.0,0.0,2.0
1951,13.3,3.0,1.0,1.0,251.0,90.0,1945.0,-37.7682,144.8335,93.0,469.0,0.0,2.0
1952,13.3,4.0,2.0,1.0,786.0,295.0,1999.0,-37.7743,144.8425,93.0,2463.0,0.0,2.0
1953,13.5,3.0,1.0,3.0,582.0,115.0,1970.0,-37.7906,144.7929,43.0,636.0,0.0,2.0
1954,13.5,3.0,2.0,6.0,667.0,152.0,1975.0,-37.7969,144.8086,43.0,766.0,0.0,2.0
1955,13.5,3.0,3.0,1.0,344.0,178.0,2004.0,-37.7967,144.8083,43.0,766.0,2.0,2.0
1956,13.5,3.0,1.0,2.0,726.0,144.0,1966.0,-37.7905,144.8073,43.0,455.0,0.0,2.0
1957,13.5,3.0,1.0,4.0,699.0,125.0,1960.0,-37.7905,144.8033,43.0,252.0,0.0,2.0
1958,13.5,3.0,2.0,1.0,240.0,131.0,2011.0,-37.7891,144.8152,43.0,3175.0,1.0,2.0
1959,13.5,5.0,2.0,2.0,596.0,176.0,1997.0,-37.7981,144.7936,43.0,1719.0,0.0,2.0
1960,13.5,3.0,1.0,1.0,695.0,102.0,1950.0,-37.7853,144.8114,43.0,531.0,0.0,2.0
1961,13.5,3.0,4.0,2.0,482.0,166.0,1955.0,-37.7904,144.8133,43.0,3112.0,0.0,2.0
1962,13.5,4.0,1.0,1.0,672.0,151.0,1970.0,-37.7871,144.8083,43.0,455.0,0.0,2.0
1963,13.5,3.0,1.0,1.0,541.0,133.0,1970.0,-37.7928,144.804,43.0,2929.0,0.0,2.0
1964,13.5,3.0,1.0,2.0,696.0,148.0,1960.0,-37.7836,144.7988,43.0,2570.0,0.0,2.0
1965,13.5,3.0,1.0,1.0,700.0,130.0,1950.0,-37.7902,144.8102,43.0,460.0,0.0,2.0
1966,13.5,3.0,1.0,0.0,540.0,121.0,1967.0,-37.789,144.8195,43.0,920.0,0.0,2.0
1967,13.5,3.0,1.0,2.0,603.0,131.0,1950.0,-37.7891,144.82299999999995,43.0,875.0,0.0,2.0
1968,13.5,1.0,1.0,2.0,0.0,45.0,2009.0,-37.7913,144.7889,43.0,1027.0,0.0,2.0
1969,13.5,3.0,1.0,1.0,836.0,106.0,1975.0,-37.8003,144.8097,43.0,3117.0,0.0,2.0
1970,13.5,3.0,2.0,2.0,579.0,156.0,1999.0,-37.7968,144.7991,43.0,3172.0,0.0,2.0
1971,13.5,3.0,1.0,1.0,534.0,131.0,1970.0,-37.7887,144.8231,43.0,875.0,0.0,2.0
1972,13.5,2.0,1.0,1.0,235.0,80.0,1990.0,-37.7847,144.8146,43.0,1016.0,1.0,2.0
1973,13.5,4.0,2.0,4.0,651.0,178.0,1975.0,-37.7914,144.7918,43.0,1686.0,0.0,2.0
1974,13.5,3.0,1.0,1.0,694.0,155.0,1960.0,-37.7894,144.8027,43.0,3364.0,0.0,2.0
1975,13.5,3.0,1.0,2.0,691.0,170.0,1960.0,-37.7886,144.8138,43.0,905.0,0.0,2.0
1976,13.5,3.0,1.0,1.0,591.0,103.0,1971.0,-37.7987,144.8196,43.0,2435.0,0.0,2.0
1977,13.5,3.0,1.0,1.0,701.0,120.0,1960.0,-37.7843,144.8052,43.0,3358.0,0.0,2.0
1978,13.5,3.0,1.0,2.0,367.0,114.0,1970.0,-37.8018,144.8246,43.0,312.0,0.0,2.0
1979,13.5,4.0,2.0,4.0,759.0,198.0,1975.0,-37.7951,144.8213,43.0,3055.0,0.0,2.0
1980,13.5,4.0,2.0,3.0,616.0,215.0,1970.0,-37.7904,144.7999,43.0,252.0,0.0,2.0
1981,13.5,3.0,1.0,2.0,627.0,109.0,1970.0,-37.8023,144.8227,43.0,312.0,0.0,2.0
1982,13.5,3.0,2.0,1.0,333.0,141.0,2012.0,-37.7912,144.8215,43.0,2023.0,2.0,2.0
1983,13.5,3.0,2.0,6.0,805.0,181.0,1995.0,-37.7966,144.7928,43.0,15.0,0.0,2.0
1984,13.5,3.0,1.0,6.0,655.0,146.0,1978.0,-37.8022,144.8235,43.0,312.0,0.0,2.0
1985,11.2,4.0,3.0,2.0,596.0,264.0,1930.0,-37.8154,145.0927,35.0,1109.0,0.0,0.0
1986,11.2,4.0,2.0,2.0,401.0,129.0,1970.0,-37.8332,145.1105,35.0,2343.0,2.0,0.0
1987,11.2,4.0,3.0,2.0,771.0,312.0,2000.0,-37.8239,145.0969,35.0,1761.0,0.0,0.0
1988,11.2,5.0,3.0,2.0,735.0,235.0,1920.0,-37.8175,145.0987,35.0,101.0,0.0,0.0
1989,11.2,2.0,1.0,1.0,0.0,76.0,1970.0,-37.8356,145.1029,35.0,530.0,1.0,0.0
1990,11.2,3.0,1.0,1.0,763.0,180.0,1930.0,-37.8148,145.0965,35.0,177.0,0.0,0.0
1991,11.2,4.0,2.0,2.0,783.0,256.0,1920.0,-37.8181,145.0913,35.0,1701.0,0.0,0.0
1992,11.2,4.0,2.0,2.0,734.0,272.0,1920.0,-37.8286,145.092,35.0,1248.0,0.0,0.0
1993,11.2,4.0,2.0,2.0,779.0,264.0,2014.0,-37.8185,145.0878,35.0,809.0,0.0,0.0
1994,11.2,4.0,2.0,2.0,867.0,218.0,1950.0,-37.8346,145.1059,35.0,375.0,0.0,0.0
1995,11.2,4.0,2.0,2.0,715.0,230.0,1920.0,-37.8325,145.1114,35.0,579.0,0.0,0.0
1996,11.2,2.0,1.0,1.0,681.0,80.0,1968.0,-37.8159,145.091,35.0,1732.0,1.0,0.0
1997,11.2,4.0,2.0,2.0,809.0,198.0,1950.0,-37.8337,145.1118,35.0,301.0,0.0,0.0
1998,11.2,3.0,2.0,2.0,585.0,173.0,1930.0,-37.8167,145.0924,35.0,1109.0,0.0,0.0
1999,11.2,5.0,3.0,2.0,777.0,362.0,1925.0,-37.8287,145.1054,35.0,2126.0,0.0,0.0
2000,11.2,3.0,1.0,2.0,217.0,110.0,1970.0,-37.8287,145.1014,35.0,704.0,1.0,0.0
2001,11.2,3.0,2.0,2.0,808.0,159.0,1970.0,-37.832,145.11,35.0,2449.0,0.0,0.0
2002,11.2,4.0,1.0,1.0,579.0,143.0,1900.0,-37.8224,145.0959,35.0,1092.0,0.0,0.0
2003,11.2,5.0,2.0,2.0,641.0,286.0,2001.0,-37.8354,145.1001,35.0,2633.0,0.0,0.0
2004,11.2,2.0,1.0,1.0,102.0,78.0,1970.0,-37.8288,145.1048,35.0,882.0,1.0,0.0
2005,11.2,5.0,2.0,2.0,612.0,292.0,1970.0,-37.8345,145.1009,35.0,1457.0,0.0,0.0
2006,11.2,3.0,2.0,2.0,949.0,293.0,1910.0,-37.8188,145.0984,35.0,101.0,0.0,0.0
2007,11.2,5.0,2.0,2.0,1025.0,277.0,1915.0,-37.8286,145.1094,35.0,386.0,0.0,0.0
2008,11.2,3.0,2.0,1.0,247.0,145.0,2005.0,-37.836,145.1046,35.0,2843.0,0.0,0.0
2009,11.2,1.0,2.0,1.0,88.0,92.0,1997.0,-37.819,145.0888,35.0,2098.0,2.0,0.0
2010,11.2,2.0,1.0,1.0,101.0,105.0,1975.0,-37.8263,145.0962,35.0,101.0,1.0,0.0
2011,11.2,4.0,2.0,2.0,702.0,239.0,1927.0,-37.8345,145.095,35.0,492.0,0.0,0.0
2012,11.2,1.0,1.0,1.0,951.0,76.0,1970.0,-37.8261,145.0902,35.0,2967.0,1.0,0.0
2013,11.2,5.0,2.0,1.0,632.0,231.0,1950.0,-37.8352,145.1023,35.0,530.0,0.0,0.0
2014,11.2,0.0,2.0,1.0,335.0,209.0,2013.0,-37.8165,145.0981,35.0,1713.0,0.0,0.0
2015,11.2,3.0,1.0,1.0,217.0,101.0,1970.0,-37.8275,145.1032,35.0,704.0,2.0,0.0
2016,11.2,4.0,3.0,4.0,1064.0,236.0,1969.0,-37.8324,145.1018,35.0,2430.0,0.0,0.0
2017,11.2,3.0,2.0,1.0,735.0,219.0,1920.0,-37.8182,145.096,35.0,885.0,0.0,0.0
2018,11.2,2.0,1.0,2.0,124.0,80.0,1985.0,-37.8159,145.0902,35.0,108.0,1.0,0.0
2019,11.2,3.0,1.0,2.0,441.0,128.0,1910.0,-37.8204,145.0887,35.0,732.0,0.0,0.0
2020,11.2,4.0,2.0,1.0,536.0,211.0,1930.0,-37.8309,145.0946,35.0,187.0,0.0,0.0
2021,11.2,4.0,3.0,2.0,713.0,295.0,1928.0,-37.8328,145.10399999999996,35.0,866.0,0.0,0.0
2022,11.2,4.0,2.0,2.0,619.0,185.0,1930.0,-37.8171,145.0934,35.0,26.0,0.0,0.0
2023,11.2,2.0,1.0,1.0,170.0,78.0,1960.0,-37.8186,145.0892,35.0,246.0,1.0,0.0
2024,13.8,4.0,2.0,2.0,657.0,221.0,1978.0,-37.7624,145.1175,44.0,2827.0,0.0,3.0
2025,13.8,4.0,2.0,4.0,673.0,170.0,1972.0,-37.7647,145.1246,44.0,1061.0,0.0,3.0
2026,13.8,3.0,1.0,2.0,313.0,128.0,1980.0,-37.7556,145.0946,44.0,475.0,0.0,3.0
2027,13.8,3.0,2.0,2.0,643.0,135.0,1965.0,-37.7602,145.1166,44.0,2738.0,0.0,3.0
2028,13.8,3.0,1.0,2.0,730.0,155.0,1960.0,-37.76,145.1054,44.0,1992.0,0.0,3.0
2029,13.8,4.0,2.0,2.0,652.0,189.0,1973.0,-37.7573,145.0994,44.0,133.0,0.0,3.0
2030,13.8,4.0,2.0,2.0,420.0,255.0,2013.0,-37.766999999999996,145.119,44.0,1.0,0.0,3.0
2031,13.8,3.0,1.0,2.0,900.0,125.0,1960.0,-37.764,145.1097,44.0,343.0,0.0,3.0
2032,13.8,4.0,2.0,5.0,671.0,180.0,1970.0,-37.7631,145.1108,44.0,343.0,0.0,3.0
2033,13.8,5.0,3.0,2.0,700.0,220.0,1973.0,-37.7658,145.124,44.0,1061.0,0.0,3.0
2034,13.8,4.0,2.0,2.0,650.0,260.0,1980.0,-37.7694,145.1222,44.0,655.0,0.0,3.0
2035,13.8,3.0,2.0,1.0,962.0,142.0,1970.0,-37.7644,145.112,44.0,3253.0,0.0,3.0
2036,13.8,5.0,2.0,2.0,666.0,355.0,1980.0,-37.7692,145.1253,44.0,2484.0,0.0,3.0
2037,13.8,4.0,2.0,2.0,681.0,158.0,1970.0,-37.7646,145.1167,44.0,478.0,0.0,3.0
2038,13.8,5.0,3.0,4.0,800.0,335.0,2006.0,-37.7696,145.1078,44.0,3072.0,0.0,3.0
2039,13.8,4.0,3.0,2.0,728.0,164.0,1970.0,-37.768,145.1027,44.0,343.0,0.0,3.0
2040,13.8,2.0,1.0,1.0,340.0,90.0,1980.0,-37.7564,145.1195,44.0,456.0,2.0,3.0
2041,13.8,3.0,2.0,2.0,751.0,175.0,1968.0,-37.77,145.1025,44.0,1615.0,0.0,3.0
2042,13.8,3.0,1.0,1.0,794.0,134.0,1960.0,-37.7569,145.1179,44.0,456.0,0.0,3.0
2043,13.8,4.0,2.0,2.0,675.0,181.0,1985.0,-37.764,145.1145,44.0,1043.0,0.0,3.0
2044,13.8,3.0,1.0,1.0,465.0,105.0,1975.0,-37.7549,145.1185,44.0,2011.0,1.0,3.0
2045,13.8,3.0,2.0,2.0,875.0,123.0,1970.0,-37.766999999999996,145.1097,44.0,1870.0,0.0,3.0
2046,13.8,4.0,2.0,4.0,654.0,199.0,1970.0,-37.7639,145.1145,44.0,1043.0,0.0,3.0
2047,13.8,3.0,1.0,2.0,799.0,174.0,1960.0,-37.7698,145.1028,44.0,3083.0,0.0,3.0
2048,13.8,4.0,2.0,2.0,770.0,160.0,1965.0,-37.7617,145.1065,44.0,722.0,0.0,3.0
2049,13.8,5.0,4.0,2.0,646.0,360.0,2016.0,-37.7625,145.1043,44.0,402.0,0.0,3.0
2050,13.8,4.0,2.0,2.0,705.0,195.0,1970.0,-37.7595,145.1176,44.0,2457.0,0.0,3.0
2051,13.8,4.0,1.0,2.0,618.0,22.0,1960.0,-37.7564,145.1043,44.0,475.0,0.0,3.0
2052,13.8,3.0,1.0,2.0,720.0,133.0,1960.0,-37.7668,145.1086,44.0,1135.0,0.0,3.0
2053,13.8,4.0,2.0,2.0,673.0,280.0,2005.0,-37.7647,145.1186,44.0,3288.0,0.0,3.0
2054,13.8,4.0,2.0,2.0,650.0,150.0,1975.0,-37.7764,145.1216,44.0,2362.0,0.0,3.0
2055,13.8,4.0,2.0,2.0,652.0,145.0,1965.0,-37.7557,145.0957,44.0,475.0,0.0,3.0
2056,13.8,3.0,1.0,2.0,327.0,120.0,1975.0,-37.7709,145.1104,44.0,114.0,0.0,3.0
2057,13.8,3.0,2.0,2.0,812.0,158.0,1960.0,-37.7714,145.1141,44.0,3209.0,0.0,3.0
2058,6.5,1.0,1.0,0.0,0.0,53.0,1910.0,-37.762,144.996,26.0,1955.0,1.0,1.0
2059,6.5,1.0,1.0,1.0,0.0,62.0,1999.0,-37.7634,145.02100000000004,26.0,19.0,1.0,1.0
2060,6.5,2.0,1.0,2.0,164.0,95.0,2009.0,-37.7536,144.9825,26.0,736.0,2.0,1.0
2061,6.5,4.0,2.0,1.0,470.0,153.0,1930.0,-37.7601,145.0122,26.0,183.0,0.0,1.0
2062,6.5,2.0,1.0,1.0,372.0,110.0,1950.0,-37.7631,145.0091,26.0,299.0,0.0,1.0
2063,6.5,1.0,1.0,1.0,0.0,33.0,1970.0,-37.7581,144.9944,26.0,1478.0,1.0,1.0
2064,6.5,1.0,1.0,1.0,0.0,40.0,1970.0,-37.7544,145.0092,26.0,81.0,1.0,1.0
2065,6.5,2.0,1.0,1.0,724.0,72.0,1975.0,-37.7564,145.0026,26.0,482.0,1.0,1.0
2066,6.5,2.0,1.0,1.0,185.0,78.0,1900.0,-37.76300000000001,145.0025,26.0,1607.0,0.0,1.0
2067,6.5,3.0,2.0,2.0,540.0,129.0,1935.0,-37.7554,145.0211,26.0,820.0,0.0,1.0
2068,6.5,3.0,3.0,2.0,273.0,71.0,1958.0,-37.7583,145.0174,26.0,482.0,0.0,1.0
2069,6.5,2.0,1.0,0.0,288.0,105.0,1925.0,-37.7564,144.9971,26.0,23.0,0.0,1.0
2070,6.5,1.0,1.0,1.0,612.0,48.0,1975.0,-37.7603,145.0165,26.0,183.0,1.0,1.0
2071,6.5,3.0,2.0,2.0,397.0,97.0,1920.0,-37.7515,144.9857,26.0,431.0,0.0,1.0
2072,6.5,2.0,1.0,2.0,303.0,102.0,1930.0,-37.7569,144.9914,26.0,14.0,0.0,1.0
2073,6.5,3.0,2.0,2.0,210.0,108.0,2010.0,-37.7551,144.9993,26.0,390.0,0.0,1.0
2074,6.5,3.0,3.0,1.0,288.0,133.0,1920.0,-37.7583,145.0025,26.0,330.0,0.0,1.0
2075,6.5,3.0,2.0,2.0,157.0,144.0,2010.0,-37.759,144.988,26.0,303.0,2.0,1.0
2076,6.5,2.0,1.0,1.0,327.0,96.0,1920.0,-37.7574,144.9854,26.0,1094.0,0.0,1.0
2077,6.5,2.0,1.0,0.0,0.0,75.0,1900.0,-37.7595,145.0061,26.0,183.0,0.0,1.0
2078,6.5,2.0,1.0,0.0,0.0,80.0,1980.0,-37.7591,145.0211,26.0,247.0,1.0,1.0
2079,6.5,2.0,2.0,1.0,417.0,159.0,1920.0,-37.7595,145.0017,26.0,84.0,0.0,1.0
2080,6.5,3.0,1.0,1.0,562.0,156.0,1950.0,-37.7602,144.9878,26.0,303.0,0.0,1.0
2081,6.5,3.0,2.0,1.0,345.0,345.0,1905.0,-37.7582,145.0094,26.0,247.0,0.0,1.0
2082,6.5,2.0,1.0,1.0,0.0,52.0,1970.0,-37.7526,145.0023,26.0,306.0,1.0,1.0
2083,6.5,2.0,1.0,2.0,333.0,2.0,1985.0,-37.7642,145.0192,26.0,113.0,0.0,1.0
2084,6.5,3.0,1.0,1.0,275.0,127.0,1920.0,-37.7592,145.0105,26.0,330.0,0.0,1.0
2085,6.5,1.0,1.0,1.0,0.0,44.0,1965.0,-37.7539,145.0075,26.0,81.0,1.0,1.0
2086,6.5,3.0,1.0,2.0,435.0,138.0,1920.0,-37.7607,145.0105,26.0,84.0,0.0,1.0
2087,6.5,2.0,1.0,1.0,335.0,59.0,1960.0,-37.7516,144.9871,26.0,431.0,1.0,1.0
2088,6.5,2.0,1.0,1.0,0.0,66.0,1970.0,-37.7541,145.0088,26.0,81.0,1.0,1.0
2089,6.5,3.0,2.0,3.0,297.0,234.0,2013.0,-37.7617,145.0117,26.0,108.0,0.0,1.0
2090,6.5,3.0,2.0,2.0,158.0,140.0,2007.0,-37.7588,144.9881,26.0,303.0,2.0,1.0
2091,6.5,4.0,2.0,1.0,377.0,377.0,1920.0,-37.7578,145.0076,26.0,247.0,0.0,1.0
2092,6.5,2.0,1.0,1.0,0.0,66.0,1960.0,-37.760999999999996,145.0055,26.0,1045.0,1.0,1.0
2093,6.5,2.0,1.0,0.0,302.0,97.0,1915.0,-37.7549,145.0035,26.0,44.0,0.0,1.0
2094,6.5,3.0,1.0,1.0,253.0,130.0,1910.0,-37.7566,144.9965,26.0,23.0,0.0,1.0
2095,6.5,4.0,2.0,0.0,387.0,152.0,1900.0,-37.7569,145.0041,26.0,482.0,0.0,1.0
2096,6.5,3.0,2.0,2.0,611.0,212.0,1930.0,-37.7575,144.9968,26.0,14.0,0.0,1.0
2097,6.5,4.0,2.0,2.0,538.0,150.0,1960.0,-37.7595,145.0241,26.0,247.0,0.0,1.0
2098,6.5,2.0,1.0,1.0,748.0,56.0,1965.0,-37.7587,145.0064,26.0,330.0,1.0,1.0
2099,6.5,1.0,1.0,1.0,0.0,40.0,1970.0,-37.7544,145.0092,26.0,81.0,1.0,1.0
2100,6.5,3.0,2.0,3.0,417.0,153.0,1930.0,-37.7602,145.0084,26.0,84.0,0.0,1.0
2101,6.5,1.0,1.0,1.0,0.0,41.0,1970.0,-37.7542,145.01,26.0,81.0,1.0,1.0
